HST_1,HST_2,HST_3,HST_4,HST_5,HST_6,HST_7,HST_8,HST_9,HST_10,HST_11,HST_12,HST_13,HST_14,HST_15,HST_16,HST_17,HST_18,HST_19,HST_20,HST_21,HST_22,HST_23,HST_24,HMG_25,HMG_26,HMG_27,HMG_28,HMG_29,HMG_30,HMG_31,HMG_32,HMG_33,HMG_34,HMG_35,HMG_36,HMG_37,HMG_38,HMG_39,HMG_40,HMG_41,HMG_42,HMG_43,HMG_44,HMG_45,HMG_46,HMG_47,HMG_48,AVG_49,AVG_50,AVG_51,AVG_52,AVG_53,AVG_54,AVG_55,AVG_56,AVG_57,AVG_58,AVG_59,AVG_60,AVG_61,AVG_62,AVG_63,AVG_64,AVG_65,AVG_66,AVG_67,AVG_68,AVG_69,AVG_70,AVG_71,AVG_72,STD_73,STD_74,STD_75,STD_76,STD_77,STD_78,STD_79,STD_80,STD_81,STD_82,STD_83,STD_84,STD_85,STD_86,STD_87,STD_88,STD_89,STD_90,STD_91,STD_92,STD_93,STD_94,STD_95,STD_96,label,
364,10,4.65384615384615,0.043956043956044,0.273756,2.49454545454545,0.293956043956044,0.335164835164835,0.428571428571429,0.464285714285714,1.07,0.61,0.312,0.169,0.118131868131868,0.156593406593407,0.184065934065934,0.409340659340659,0.43,0.285,0.134,0.149,5.78302104831809,5.46309910781264,364,10,4.65384615384615,0.043956043956044,0.273756,2.49454545454545,0.293956043956044,0.335164835164835,0.428571428571429,0.464285714285714,1.07,0.61,0.312,0.169,0.118131868131868,0.156593406593407,0.184065934065934,0.409340659340659,0.43,0.285,0.134,0.149,5.78302104831809,5.46309910781264,295.736842105263,80870.3392692257,5.40100250626566,6.66125212781327,4.95689097919831,0.206812789487138,0.103805020998933,0.0299743924725357,0.312289478696742,0.00373899122275576,2.37040061606413,1.02212166244531,0.237198286504351,0.0050732182218499,0.274022592517122,0.00575796231749186,0.386991308721248,0.00809626732293864,0.443421551109121,0.00601259431053555,0.725388471177944,0.521161189942275,0.420263157894737,0.158421547289276,0.250571428571429,0.0610320343716434,0.140268170426065,0.0192419857287328,0.0687339567886495,0.00196341675795217,0.12832341111867,0.00632405909243142,0.181510024306927,0.0108399347063846,0.341076125207107,0.00691683131158344,0.239899749373434,0.0659408420801376,0.227092731829574,0.0448613472905322,0.127844611528822,0.0122737903907639,0.106769423558897,0.0100682074861339,4.61384086991704,1.3570078004232,3.94164174752013,0.674295454374835,spam,
1195,6,5.00334728033473,0.0677824267782427,0.140079,4.00111544896821,0.257740585774059,0.287866108786611,0.439330543933054,0.491213389121339,3.08,1.72,1.05,0.587,0.0543933054393305,0.0845188284518828,0.112133891213389,0.336401673640167,0.65,0.505,0.268,0.402,6.51823162005101,4.96972274253508,1942,1,4.72039134912461,0,0.468158,3.21162185602775,0.102471678681771,0.127703398558187,0.179196704428424,0.238414006179197,1.99,1.24,0.696,0.463,0.0272914521112255,0.0700308959835221,0.0937178166838311,0.149330587023687,0.53,0.68,0.364,0.29,7.46077273145452,6.9926647675143,527.2675,111017.07094375,4.9,5.35499999999999,4.80096954436699,0.093281379958686,0.154367749915581,0.0146899265150715,0.39165717,0.0126771856282038,2.58534540514885,0.608212383867166,0.1490523256307,0.00478992424566936,0.17889804844006,0.0053886458853417,0.277258937997128,0.0114276086793395,0.341225475498127,0.0125723004773209,0.852475,0.848653124374996,0.500237500000001,0.24664475609375,0.317355,0.109855813974999,0.19151,0.0340522399,0.0460115124444847,0.000568075311960876,0.0770335048469914,0.00161313510212476,0.108730725149816,0.00262038378912693,0.230230824467578,0.00514080411245231,0.2668,0.11722076,0.21155,0.0491807225,0.11688,0.0117226455999999,0.13012,0.0162345855999999,5.97664520590365,0.189848221504668,5.54856269791932,0.466499645005214,spam,
910,20,4.73186813186813,0.130769230769231,0.10824,3.1103160405486,0.21978021978022,0.263736263736264,0.367032967032967,0.424175824175824,2,1.2,0.668,0.386,0.043956043956044,0.078021978021978,0.118681318681319,0.286813186813187,0.4,0.355,0.216,0.261,6.61920528998264,6.00234333133292,910,20,4.73186813186813,0.130769230769231,0.10824,3.1103160405486,0.21978021978022,0.263736263736264,0.367032967032967,0.424175824175824,2,1.2,0.668,0.386,0.043956043956044,0.078021978021978,0.118681318681319,0.286813186813187,0.4,0.355,0.216,0.261,6.61920528998264,6.00234333133292,484.902255639098,51807.8425763657,5.26065162907268,7.33556950019158,4.737198231487,0.0237998329474429,0.133325387781171,0.00270092031399393,0.420106019047619,0.00317968505739841,2.46555512455496,0.314997787404361,0.127162854143533,0.00168598108749318,0.158640477453709,0.0018232907660601,0.242278747572071,0.00431272238292333,0.3063752958772,0.00485317129501253,0.667268170426065,0.450984767683619,0.410162907268171,0.139525474714355,0.251298245614035,0.053843938618476,0.156689223057644,0.0171242893826044,0.0374055002959854,0.0002631618468454,0.0620157223500477,0.000364546254949377,0.0925523724710215,0.000612635968070544,0.209172904914699,0.00263660621716996,0.195238095238095,0.0536469984485019,0.160288220551378,0.0245259194351795,0.0942957393483709,0.00652882481893955,0.107929824561404,0.00928157903530757,6.02299933189251,0.0555297620603383,5.72912411701749,0.222909906345073,spam,
76,5,4.93421052631579,0.342105263157895,0.0591856,1.81124497991968,0.105263157894737,0.144736842105263,0.394736842105263,0.460526315789474,0.08,0.055,0.06,0.035,0.0394736842105263,0.223684210526316,0.276315789473684,0.315789473684211,0.03,0.085,0.042,0.024,4.00432577188095,3.22358676374166,76,5,4.93421052631579,0.342105263157895,0.0591856,1.81124497991968,0.105263157894737,0.144736842105263,0.394736842105263,0.460526315789474,0.08,0.055,0.06,0.035,0.0394736842105263,0.223684210526316,0.276315789473684,0.315789473684211,0.03,0.085,0.042,0.024,4.00432577188095,3.22358676374166,545.8325,5451523.08944375,5.3775,1.10999374999999,5.07356348690819,0.085730114258201,0.246417598574351,0.0121700939377706,0.14901630325,0.0104165642793818,2.39561438007773,0.255504047236957,0.0663497701914368,0.000548608086168674,0.0924558913916688,0.000896800336677887,0.207855783352113,0.00449120771707107,0.32811218492802,0.0114066230425009,0.258275,1.37042527437501,0.192775,0.773671549375002,0.157715,0.324295108775001,0.124895,0.189290928975,0.0891635681261273,0.00336163720659282,0.177728829720999,0.00850962523790673,0.214353488016587,0.00874616525960151,0.256845012249182,0.00903865152827929,0.2728,0.437035660000001,0.2542375,0.25783598109375,0.142725,0.145561804375,0.09688,0.0883425556000001,5.07049051795335,0.440280290086871,3.66811039691884,0.0787156084097553,spam,
207,4,5.70048309178744,0.570048309178744,0.0461803,2.09516616314199,0.289855072463768,0.410628019323671,0.579710144927536,0.676328502415459,0.6,0.425,0.24,0.14,0.164251207729469,0.318840579710145,0.434782608695652,0.521739130434783,0.34,0.33,0.18,0.108,5.31624756762075,5.29366287104232,207,4,5.70048309178744,0.570048309178744,0.0461803,2.09516616314199,0.289855072463768,0.410628019323671,0.579710144927536,0.676328502415459,0.6,0.425,0.24,0.14,0.164251207729469,0.318840579710145,0.434782608695652,0.521739130434783,0.34,0.33,0.18,0.108,5.31624756762075,5.29366287104232,448.5625,10044.05109375,19.955,22.1729750000001,5.25328867687353,0.12622665323093,0.158124262248204,0.0088144718014648,0.07454343725,0.000116735265589186,2.66780466624759,0.0364817144234406,0.252990058601239,0.00426755356434794,0.311323150591332,0.00458070537585974,0.440408723272325,0.00583166251584685,0.509254344484181,0.00550458614444449,1.1329,0.152434089999999,0.69545,0.0464825475000006,0.395685,0.0132695307749999,0.2285625,0.00385166609375005,0.0880336138859959,0.00251715333834369,0.150942311050304,0.00546313739934477,0.244011242361068,0.00740485906125985,0.374695180301672,0.00593482426323827,0.39805,0.0668886974999999,0.3410875,0.0409411298437498,0.21759,0.00859591190000019,0.1676375,0.00247708109374999,5.85830538552637,0.105706788225632,5.23058603249958,0.159109832795238,spam,
1495,7,4.87023411371237,0.6,0.146815,2.97289972899729,0.129765886287625,0.17123745819398,0.258862876254181,0.363210702341137,1.94,1.28,0.774,0.543,0.071571906354515,0.0889632107023411,0.162541806020067,0.252173913043478,1.07,0.665,0.486,0.377,6.92735747218419,5.8583583472282,1495,7,4.87023411371237,0.6,0.146815,2.97289972899729,0.129765886287625,0.17123745819398,0.258862876254181,0.363210702341137,1.94,1.28,0.774,0.543,0.071571906354515,0.0889632107023411,0.162541806020067,0.252173913043478,1.07,0.665,0.486,0.377,6.92735747218419,5.8583583472282,1261.765,195610.519775,4.945,3.276975,5.46862128312627,0.165894700350723,0.609502327798358,0.0520567790308038,0.22149496275,0.00478921951634873,4.63292634765757,2.4267600312284,0.153050129610613,0.00347511531473106,0.191955833421197,0.00477086600271846,0.337211225448569,0.00491457194845221,0.488019501820353,0.00870924994715733,1.81935,0.352963077500032,1.1436625,0.12455364859374,0.833685000000001,0.0766543107749973,0.617665,0.0556407277749992,0.0515996780731687,0.000411414037938336,0.089391143479877,0.000955613749373359,0.259763200666795,0.00753029141157942,0.348057882958492,0.00798667511090422,0.631225000000005,0.0634137493749926,0.535499999999999,0.0286213750000027,0.628729999999999,0.0442548071000019,0.4269175,0.0175764106937496,6.37974315628744,0.183938426258642,4.85090908229634,0.891289427207901,spam,
1385,2,5.05198555956679,0.916245487364621,0.215531,2.74280104712042,0.139350180505415,0.244043321299639,0.348014440433213,0.502527075812274,1.93,1.69,0.964,0.696,0.0620938628158845,0.137184115523466,0.23826714801444,0.343682310469314,0.86,0.95,0.66,0.476,7.03304029147099,6.41251046719836,1358,2,5.00883652430044,0.916789396170839,0.207416,2.73550117331545,0.154639175257732,0.24300441826215,0.355670103092784,0.490427098674521,2.1,1.65,0.966,0.666,0.0729013254786451,0.142120765832106,0.242268041237113,0.336524300441826,0.99,0.965,0.658,0.457,7.03036380993164,6.43746872412287,1605.15736040609,187760.696049885,5.84517766497462,14.2780605014301,4.96012768728617,0.0190747457269254,0.745723803305535,0.0324945644079508,0.240178005076142,0.00221859991055339,2.62092488160468,0.0428604280582023,0.128066535752068,0.000339832891882608,0.216287463957115,0.000634578776558564,0.318865592798751,0.00101876366196148,0.452547111173647,0.00157986195531412,2.00992385786802,0.135956593187154,1.71847715736041,0.125858975366537,1.01526395939086,0.0455151841325439,0.718908629441624,0.022342544950913,0.0605478169188155,0.000106892757486429,0.12718215429709,0.000223245205639482,0.21695764436404,0.000800876641284039,0.310680830297772,0.000914552164164861,0.961725888324873,0.0329259553196428,1.00992385786802,0.0433677606998391,0.690563451776649,0.0182950632327561,0.493606598984772,0.0102064061493468,7.15936775016051,0.296958838185162,6.66886929534159,0.255048681471614,spam,
761,7,5.14454664914586,0.208935611038108,0.124231,2.7028901734104,0.236530880420499,0.31011826544021,0.462549277266754,0.515111695137976,1.8,1.18,0.704,0.392,0.0591327201051248,0.113009198423127,0.182654402102497,0.277266754270696,0.45,0.43,0.278,0.211,6.44131118349792,5.91952474951007,643,8,5.25194401244168,0.247278382581649,0.141676,2.63952724885095,0.28149300155521,0.363919129082426,0.516329704510109,0.570762052877138,1.81,1.17,0.664,0.367,0.073094867807154,0.147744945567652,0.219284603421462,0.349922239502333,0.47,0.475,0.282,0.225,6.27995914238152,5.8384030923967,624.45,65944.2374999999,7.205,29.382975,5.34026929386635,0.047120024373779,0.512744561877442,0.0360230665292312,0.1643964925,0.000951030568804957,2.5187889954745,0.0249615744600415,0.205674879302194,0.00177977782146966,0.300889658939196,0.00223113635019141,0.414298566267119,0.00347940533686658,0.49967428891063,0.00347274692279859,1.21075,0.107776437499997,0.891562500000001,0.0461959960937472,0.496284999999999,0.0184367487750005,0.2991175,0.00592667869374983,0.0846757801709375,0.000243383684271178,0.154042079520412,0.000740624259485789,0.233033138785332,0.00110845058046528,0.316966990022799,0.00153441707957699,0.502575,0.0194531193750004,0.45625,0.0135670625,0.277465,0.00494856377500007,0.1897625,0.00250284609374991,6.20554547761715,0.117978216516647,5.79927532252165,0.139254233737937,spam,
12,4,5.83333333333333,0.0833333333333333,0.14433,0.911111111111111,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.04,0.04,0.016,0.008,0.166666666666667,0.416666666666667,0.416666666666667,0.583333333333333,0.02,0.025,0.01,0.007,2.02532622077007,1.70343863828325,12,4,5.83333333333333,0.0833333333333333,0.130354,0.911111111111111,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.04,0.04,0.016,0.008,0.166666666666667,0.416666666666667,0.416666666666667,0.583333333333333,0.02,0.025,0.01,0.007,2.02532622077007,1.70343863828325,12,0,4,0,5.83333333333332,-2.8421709430404e-14,0.0833333333333332,5.20417042793042e-18,0.132572878326996,2.011231320952e-05,0.911111111111105,8.77076189453874e-15,0.333333333333333,1.66533453693773e-16,0.666666666666666,7.21644966006352e-16,0.666666666666666,7.21644966006352e-16,0.666666666666666,7.21644966006352e-16,0.0399999999999998,8.67361737988404e-18,0.0399999999999998,8.67361737988404e-18,0.016,-4.87890977618477e-19,0.00800000000000001,-1.21972744404619e-19,0.166666666666667,-6.24500451351651e-17,0.416666666666668,-4.9960036108132e-16,0.416666666666668,-4.9960036108132e-16,0.583333333333333,-1.22124532708767e-15,0.0199999999999999,2.16840434497101e-18,0.0250000000000001,-7.80625564189563e-18,0.00999999999999995,5.42101086242752e-19,0.00699999999999996,9.35124373768748e-19,2.02532622077007,-8.88178419700125e-16,1.70343863828326,-1.90958360235527e-14,spam,
1011,6,4.87339268051434,0.429277942631058,0.547019,2.39242546333602,0.0989119683481701,0.131552917903066,0.2324431256182,0.329376854599407,1,0.665,0.47,0.333,0.0999010880316518,0.113748763600396,0.189910979228487,0.286844708209693,1.01,0.575,0.384,0.29,6.87961893735055,6.71308144312407,8,2,4.5,0.125,0.162896,0.556962025316456,0.125,0.125,0.25,0.25,0.01,0.005,0.004,0.002,0,0,0,0,0,0,0,0,1.79175946922805,1.79175946922805,245.320388349515,181527.499293053,5.09708737864078,30.7478555943067,4.59349434252607,0.0275367521639396,0.169620983277041,0.0124714621858051,0.249728533980582,0.0231620192798217,1.02584372298217,0.653689644837555,0.117221757921839,0.000234799355261132,0.123946616358447,5.54450145877905e-05,0.242308536155361,0.000305436331423138,0.266842123712802,0.00115605886092394,0.226796116504855,0.148817890470355,0.145873786407767,0.0634312753322654,0.106155339805825,0.0330689467433309,0.075766990291262,0.0172123923084175,0.0222737136974364,0.00152790612883503,0.0269732304890366,0.00220863480138576,0.0460075854658042,0.00644433765355728,0.0680646830128429,0.0140305321030983,0.205728155339806,0.135076896974267,0.125145631067961,0.0497395418983882,0.0850873786407767,0.0228772642096333,0.0629320388349515,0.0124463740220567,3.02176336019558,4.51130456963257,2.91558002245817,3.76856479503676,spam,
806,28,5.5818858560794,1.25558312655087,0.201532,3.68147120055517,0.107940446650124,0.212158808933002,0.321339950372208,0.429280397022333,0.87,0.855,0.518,0.346,0.0955334987593052,0.232009925558313,0.30272952853598,0.401985111662531,0.77,0.935,0.488,0.324,6.44426618275334,5.52614302650756,164,2,4.58536585365854,0.0853658536585366,0.288454,1.94893617021277,0.121951219512195,0.195121951219512,0.231707317073171,0.26219512195122,0.2,0.16,0.076,0.043,0.0731707317073171,0.115853658536585,0.164634146341463,0.182926829268293,0.12,0.095,0.054,0.03,5.01913735443635,4.8420898078868,136.272020725389,3240.30165239335,2.76943005181347,2.46238154044404,4.64102849719174,0.226355404423281,0.162350968938045,0.00635992774904266,0.112290795336787,0.000564213408613328,1.89425637414951,0.0402634546095153,0.212957671719432,0.00134809663094003,0.307316634558401,0.00311843544523251,0.398312509853571,0.00477067386672192,0.46714640651895,0.00388392011943658,0.281968911917098,0.00813912856720997,0.203225388601036,0.00461077562484903,0.105849740932643,0.00139250591962201,0.0626088082901554,0.000572124171118689,0.098932541759116,0.00207082728847568,0.202367003249794,0.00442507992579889,0.259605951322353,0.00595519890514346,0.32757636500033,0.0051485841487712,0.130569948186529,0.00493076324196614,0.135246113989637,0.00444663631909578,0.0690259067357514,0.00105801487288247,0.043979274611399,0.000412636876157746,4.76596878528133,0.125310787555531,4.61213502644342,0.13298731807236,spam,
360,1,5.38888888888889,0.986111111111111,0.25476,4.80167014613779,0.313888888888889,0.333333333333333,0.613888888888889,0.663888888888889,1.13,0.6,0.442,0.239,0.0722222222222222,0.075,0.369444444444444,0.386111111111111,0.26,0.135,0.266,0.139,5.80162478705389,5.554688666368,360,1,5.38888888888889,0.986111111111111,0.25476,4.80167014613779,0.313888888888889,0.333333333333333,0.613888888888889,0.663888888888889,1.13,0.6,0.442,0.239,0.0722222222222222,0.075,0.369444444444444,0.386111111111111,0.26,0.135,0.266,0.139,5.80162478705389,5.554688666368,260.210526315789,16906.1662049861,10.7117794486216,6.10489883857512,5.24496151652969,0.103886366344128,0.45874858609893,0.0163019093740062,0.14433754085213,0.00139090623685844,2.75844841025126,0.353044151133546,0.236878154461497,0.00393235011984008,0.293456545803664,0.00436561837929574,0.378174379341044,0.00538648010265413,0.527176249843593,0.0061127814199744,0.631203007518797,0.157390031469652,0.381190476190476,0.0434328559493974,0.194456140350877,0.00979200246229606,0.13806015037594,0.00512412670774683,0.198671831028003,0.00364783276604264,0.217819419641657,0.00387521930882379,0.332712024504428,0.00711072441338878,0.419652051727012,0.00781895910388553,0.500827067669173,0.0604807695931557,0.274573934837093,0.0170500690950436,0.17528320802005,0.00950804761276629,0.108759398496241,0.00292652356455048,5.03725170834371,0.150830330374081,4.18624024017721,0.107967887116633,spam,
373,13,5.21983914209115,0,0.0629486,2.22435282837967,0.222520107238606,0.343163538873995,0.466487935656836,0.584450402144772,0.83,0.64,0.348,0.218,0.13941018766756,0.262734584450402,0.396782841823056,0.506702412868633,0.52,0.49,0.296,0.189,5.84985839568944,5.63458191014056,1732,3,4.37990762124711,0.286374133949192,0.111072,2.94873417721519,0.11662817551963,0.168591224018476,0.218822170900693,0.271362586605081,2.02,1.46,0.758,0.47,0.0300230946882217,0.0421478060046189,0.0767898383371824,0.147228637413395,0.52,0.365,0.266,0.255,7.1972382993322,6.30706073839229,282.718592964824,44212.4132723921,4.31909547738693,10.5640072220399,4.87215013483233,0.075900787700494,0.00983844335825809,0.000688732427491631,0.0593860743718593,0.00039553412383527,2.06863026325478,0.0614495755171216,0.241340583593489,0.00304732772429504,0.321027285551273,0.00354524745228375,0.43449461732068,0.00640218973263992,0.516307339780583,0.00751377371373119,0.605778894472361,0.0480103229716429,0.411281407035176,0.0266478554834474,0.221140703517588,0.00697565356935433,0.132100502512563,0.00261604517562686,0.119562626137023,0.00290607059784428,0.214318848057004,0.00419926849454529,0.326986246796736,0.00809611469799927,0.425694094335033,0.0110786102674969,0.287236180904523,0.0169154768818971,0.261721105527638,0.00791883427817477,0.157577889447236,0.00201630423474155,0.104399497487437,0.000949571557536407,5.37210185731362,0.247096404392114,5.03277502352786,0.245802808542575,spam,
315,6,5.82539682539683,0.346031746031746,0.079793,2.00559701492537,0.0825396825396825,0.126984126984127,0.219047619047619,0.323809523809524,0.26,0.2,0.138,0.102,0.0571428571428571,0.0793650793650794,0.107936507936508,0.13968253968254,0.18,0.125,0.068,0.044,5.71352808296316,5.60311127192916,315,6,5.82539682539683,0.346031746031746,0.079793,2.00559701492537,0.0825396825396825,0.126984126984127,0.219047619047619,0.323809523809524,0.26,0.2,0.138,0.102,0.0571428571428571,0.0793650793650794,0.107936507936508,0.13968253968254,0.18,0.125,0.068,0.044,5.71352808296316,5.60311127192916,498.09022556391,74998.5883505757,5.42355889724311,5.00104898838575,4.42776939671374,0.120042698146424,0.149201572131818,0.00440850903146659,0.111235260401003,0.00888810874230648,2.00378899034104,0.338747926780769,0.0610256420408372,0.00136299294516408,0.112130966332409,0.00652048277379761,0.186530825645154,0.00619884274567789,0.260745051721903,0.0127298194559024,0.319924812030073,0.0308057587577986,0.283609022556391,0.028603140369721,0.166090225563909,0.00785314474155378,0.104957393483709,0.00280405582879509,0.0469110654233902,0.00117248320662709,0.0539752690926541,0.00134228423067117,0.0894930459808982,0.00300732118054537,0.116679288891967,0.00324743748785285,0.240802005012531,0.0207808104220457,0.139423558897244,0.00650793839234653,0.0942807017543857,0.0025795903794575,0.0582606516290727,0.000901541083284673,5.55315175864416,2.52904314645657,5.35373509872195,2.45867934474276,spam,
501,0,5.19560878243513,0,0.265369,2.03407601572739,0.105788423153693,0.119760479041916,0.207584830339321,0.2375249500998,0.53,0.3,0.208,0.119,0.0339321357285429,0.06187624750499,0.093812375249501,0.131736526946108,0.17,0.155,0.094,0.066,6.17266347210539,6.01943402401624,501,0,5.19560878243513,0,0.265369,2.03407601572739,0.105788423153693,0.119760479041916,0.207584830339321,0.2375249500998,0.53,0.3,0.208,0.119,0.0339321357285429,0.06187624750499,0.093812375249501,0.131736526946108,0.17,0.155,0.094,0.066,6.17266347210539,6.01943402401624,433.3775,4905.62499375001,0.0225,0.06699375,5.64362107987974,0.202565668492074,0,0,0.2589045725,0.000677659933389724,2.39314879713527,0.0997294868296867,0.114813587634295,0.00121459138056406,0.139837331069751,0.00190786189216132,0.182921611361019,0.00336109281393611,0.227676165854407,0.00547542022171282,0.49285,0.0253743774999994,0.3004375,0.00975637109375008,0.157485,0.00290432477500005,0.0978925,0.00118553594375001,0.0543249014314348,0.00106110515741407,0.096601533839161,0.00195154022834112,0.130292991081163,0.00287552377610946,0.184724749109815,0.00450708968295094,0.235175,0.0198399693750001,0.2087,0.010030685,0.112775,0.00235830937499998,0.0795925,0.000932601443749998,5.88432152734668,0.0937215089649257,5.42582985185669,0.228297832326646,spam,
135,4,4.86666666666667,0.237037037037037,0.0960807,1.84186046511628,0.162962962962963,0.2,0.325925925925926,0.362962962962963,0.22,0.135,0.088,0.049,0.0740740740740741,0.118518518518519,0.17037037037037,0.207407407407407,0.1,0.08,0.046,0.028,4.78611646949094,4.47053737568178,135,4,4.86666666666667,0.237037037037037,0.0960807,1.84186046511628,0.162962962962963,0.2,0.325925925925926,0.362962962962963,0.22,0.135,0.088,0.049,0.0740740740740741,0.118518518518519,0.17037037037037,0.207407407407407,0.1,0.08,0.046,0.028,4.78611646949094,4.47053737568178,162.2875,77.4098437500033,4.7475,0.778743750000004,5.18646174010376,0.0592159007438511,0.288762843233465,0.000741162140792201,0.10444301,2.35673573790486e-05,1.95620064225435,0.00657328241883892,0.146818736647061,0.000396782578818745,0.183473398899967,0.000676231767685345,0.303131289824384,0.00115501709677411,0.354901476498905,0.00163550058042924,0.238049999999999,0.00115869750000051,0.1489125,0.000548879843749885,0.098395,0.000159973975000014,0.0576225,5.8594993750008e-05,0.0735422933257258,0.000421760600147804,0.129779301385672,0.00090651427393381,0.195634799895096,0.00149379147595947,0.230790425819877,0.0018578023104308,0.11945,0.00122119749999994,0.1054375,0.000680871093750006,0.0635799999999999,0.00018498360000001,0.037545,6.15279749999996e-05,4.95650750417588,0.00214061520773967,4.61687962142692,0.00984259144465227,spam,
22,3,4.18181818181818,0.0454545454545455,0.278788,0.942148760330578,0.136363636363636,0.136363636363636,0.363636363636364,0.454545454545455,0.03,0.015,0.016,0.01,0,0.0909090909090909,0.0909090909090909,0.181818181818182,0,0.01,0.004,0.004,2.99573227355399,2.99573227355399,22,3,4.18181818181818,0.0454545454545455,0.258427,0.942148760330578,0.136363636363636,0.136363636363636,0.363636363636364,0.454545454545455,0.03,0.015,0.016,0.01,0,0.0909090909090909,0.0909090909090909,0.181818181818182,0,0.01,0.004,0.004,2.99573227355399,2.99573227355399,22,0,3,0,4.18181818181819,-4.2632564145606e-14,0.0454545454545454,4.77048955893622e-18,0.266326106666667,1.6227310361952e-05,0.942148760330577,2.55351295663786e-15,0.136363636363636,-2.42861286636753e-17,0.136363636363636,-2.42861286636753e-17,0.363636363636364,3.05311331771918e-16,0.454545454545454,9.15933995315754e-16,0.03,-6.50521303491303e-19,0.015,-1.62630325872826e-19,0.016,-7.58941520739853e-19,0.01,-2.71050543121376e-20,0,0,0.0909090909090908,-3.46944695195361e-18,0.0909090909090908,-3.46944695195361e-18,0.181818181818182,7.63278329429795e-17,0,0,0.01,-2.71050543121376e-20,0.004,-4.74338450462408e-20,0.004,-4.74338450462408e-20,2.99573227355399,3.01980662698043e-14,2.99573227355399,3.01980662698043e-14,spam,
127,2,6.24409448818898,0,0.0845596,2.04899777282851,0.267716535433071,0.409448818897638,0.503937007874016,0.653543307086614,0.34,0.26,0.128,0.083,0.102362204724409,0.165354330708661,0.267716535433071,0.480314960629921,0.13,0.105,0.068,0.061,4.8283137373023,4.82831373730231,127,2,6.24409448818898,0,0.0845596,2.04899777282851,0.267716535433071,0.409448818897638,0.503937007874016,0.653543307086614,0.34,0.26,0.128,0.083,0.102362204724409,0.165354330708661,0.267716535433071,0.480314960629921,0.13,0.105,0.068,0.061,4.8283137373023,4.82831373730231,353.954545454545,8747.17975206612,3.45454545454545,0.293388429752065,5.13408369669656,0.0993283969642675,0.127651284517204,0.00327136579161593,0.182993127272727,0.000646545161860183,2.22242706104156,0.0274199940943616,0.151884192780664,0.00153641907765072,0.230173916663681,0.00229778090279722,0.333657508844577,0.00258453852389758,0.423997931177422,0.00294540040775546,0.530909090909091,0.0357264462809916,0.401704545454545,0.0154987990702479,0.233954545454545,0.00461554338842975,0.14825,0.00155805113636363,0.0722488211744287,0.000665069085531394,0.119243407409575,0.00125264862919811,0.18432292137514,0.00189603086786552,0.29917338777708,0.00221412803844633,0.258636363636364,0.0158072314049586,0.211363636363636,0.00817768595041325,0.129,0.00199609090909091,0.104409090909091,0.000840514462809923,5.7757837302017,0.105917927334268,5.65407769193353,0.0861911229922434,spam,
1950,4,5.06410256410256,0.172307692307692,0.0600603,3.64182322143517,0.221538461538462,0.272820512820513,0.368205128205128,0.482564102564103,4.32,2.66,1.436,0.941,0.0866666666666667,0.123589743589744,0.25025641025641,0.364102564102564,1.69,1.205,0.976,0.71,7.21271812062731,5.79759514195927,23,2,3.60869565217391,0.0434782608695652,0.26183,0.861788617886179,0.304347826086957,0.304347826086957,0.391304347826087,0.478260869565217,0.07,0.035,0.018,0.011,0.0869565217391304,0.173913043478261,0.217391304347826,0.304347826086957,0.02,0.02,0.01,0.007,3.04452243772342,3.04452243772342,848.691729323308,128019.972638363,3.5062656641604,1.01687803468571,5.0791959988134,0.0796584518233558,0.145589264126264,0.0130135470069174,0.360062894486216,0.00404985831144955,2.91671845204051,0.229841088677887,0.262235163982363,0.00635732057222679,0.315341951446434,0.00625063995421653,0.421653112995044,0.00793380266347524,0.487596902966325,0.00824171310914304,2.28994987468672,1.98430275437969,1.36548872180451,0.612857718544479,0.727553884711779,0.15671802654506,0.41896992481203,0.0483895028548814,0.0977623767660127,0.00130701319738684,0.154190946455126,0.00258811337880473,0.27776935155974,0.00586622061243,0.362251168396508,0.00637890977656974,0.851278195488721,0.280876311078449,0.681892230576441,0.178631193899536,0.490711779448622,0.0829546813399411,0.316641604010025,0.0301908916024397,6.30039727536818,0.403170865359378,5.52479795011339,0.423645270224196,spam,
